inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	M1D2.S28_mtdmso_b1	M1D3.S36_mtdmso_b1	M2D2.S26_mtdmso_b1	lr	padj	dpsi
inclusion	K	alternative_first_exon	RANBP1	chr22:20118017-20119012,chr22:20118314-20119012	+	0.024	0.024	0.024	0.024	0.002	0.002	0.002	8.9	0.0366	-2.1999999999999997
inclusion	K	cassette	HNRNPDL	chr4:82425563-82425667	-	0.833	0.833	0.833	0.833	0.711	0.711	0.711	8.91	0.0366	-12.200000000000003
inclusion	K	cassette	TMEM259	chr19:1011096-1011195	-	0.949	0.949	0.949	0.949	0.988	0.988	0.988	8.9	0.0366	3.9000000000000057
inclusion	N	alternative_acceptor	ELOVL1	chr1:43365377-43365563	-	0.87	0.87	0.87	0.87	0.783	0.783	0.783	8.91	0.0366	-8.700000000000003
inclusion	N	alternative_first_exon	RETREG3	chr17:42586892-42587833	-	0.939	0.939	0.939	0.939	0.855	0.855	0.855	8.91	0.0366	-8.399999999999991
inclusion	N	alternative_last_exon	nogene	chr1:1301448-1311599,chr1:1301448-1311596	+	0.11	0.11	0.11	0.11	0.239	0.239	0.239	8.9	0.0366	12.899999999999999
inclusion	N	cassette	POLR2D	chr2:127850590-127850685	-	0.82	0.82	0.82	0.82	0.948	0.948	0.948	8.9	0.0366	12.799999999999997
inclusion	N	intron_retention	BRD2	chr6:32978389-32979874	+	0.951	0.951	0.951	0.951	0.857	0.857	0.857	8.91	0.0366	-9.399999999999991
inclusion	K	alternative_first_exon	TMEM129	chr4:1717429-1717515	-	0.552	0.552	0.552	0.552	0.734	0.734	0.734	8.9	0.0366	18.200000000000003
inclusion	N	alternative_first_exon	LHFPL2	chr5:78489154-78509783	-	0.767	0.767	0.767	0.767	0.97	0.97	0.97	8.9	0.0367	20.299999999999997
inclusion	K	intron_retention	CDC16	chr13:114272482-114272563	+	0.709	0.709	0.709	0.709	0.828	0.828	0.828	8.89	0.0367	11.900000000000006
inclusion	N	intron_retention	PHRF1	chr11:610348-610596	+	0.845	0.845	0.845	0.845	0.971	0.971	0.971	8.89	0.0368	12.599999999999994
inclusion	K	alternative_donor	AKT1S1	chr19:49873303-49877236	-	0.26	0.26	0.26	0.26	0.404	0.404	0.404	8.87	0.0371	14.400000000000006
inclusion	K	cassette	EFCAB14	chr1:46688353-46688544	-	0.124	0.124	0.124	0.124	0.054	0.054	0.054	8.87	0.0371	-7.0
inclusion	N	alternative_acceptor	DDX39A	chr19:14409874-14410215	-	0.919	0.919	0.919	0.919	0.97	0.97	0.97	8.85	0.0375	5.099999999999994
inclusion	K	alternative_last_exon	SIN3B	chr19:16862560-16862883	+	0.373	0.373	0.373	0.373	0.176	0.176	0.176	8.83	0.0376	-19.7
inclusion	K	alternative_last_exon	SPTAN1	chr9:128591626-128592982	+	0.745	0.745	0.745	0.745	0.845	0.845	0.845	8.83	0.0376	10.0
inclusion	K	cassette	MRPS18C	chr4:83458346-83458429	+	0.395	0.395	0.395	0.395	0.266	0.266	0.266	8.84	0.0376	-12.899999999999999
inclusion	K	cassette	MTMR14	chr3:9697711-9697866	+	0.555	0.555	0.555	0.555	0.691	0.691	0.691	8.83	0.0376	13.599999999999987
inclusion	K	cassette	SMARCAL1	chr2:216438420-216438485	+	0.89	0.89	0.89	0.89	0.973	0.973	0.973	8.84	0.0376	8.299999999999997
inclusion	K	intron_retention	ABCF2	chr7:151208108-151214057	-	0.9	0.9	0.9	0.9	0.973	0.973	0.973	8.84	0.0376	7.299999999999997
inclusion	K	intron_retention	ANKRD13B	chr17:29612964-29613353	+	0.368	0.368	0.368	0.368	0.168	0.168	0.168	8.84	0.0376	-19.999999999999996
inclusion	K	intron_retention	RPS11	chr19:49497326-49497519	+	0.004	0.004	0.004	0.004	0.002	0.002	0.002	8.83	0.0376	-0.2
inclusion	N	intron_retention	nogene	chr17:75666575-75667046	+	0.028	0.028	0.028	0.028	0.122	0.122	0.122	8.83	0.0376	9.399999999999999
inclusion	N	intron_retention	MED24	chr17:40020351-40021954	-	0.077	0.077	0.077	0.077	0.025	0.025	0.025	8.83	0.0376	-5.2
inclusion	N	alternative_last_exon	SMIM7	chr19:16654126-16659394	-	0.75	0.75	0.75	0.75	0.851	0.851	0.851	8.82	0.0377	10.099999999999994
inclusion	N	cassette	E2F6	chr2:11455342-11455474	-	0.235	0.235	0.235	0.235	0.038	0.038	0.038	8.82	0.0377	-19.7
inclusion	N	intron_retention	RPS25	chr11:119017551-119017961	.	0.278	0.278	0.278	0.278	0.107	0.107	0.107	8.82	0.0377	-17.100000000000005
inclusion	K	alternative_acceptor	SLC4A3	chr2:219633458-219633879	+	0.826	0.826	0.826	0.826	0.966	0.966	0.966	8.82	0.0377	14.0
inclusion	K	alternative_last_exon	CEP89	chr19:32971650-32971835,chr19:32971656-32971835	-	0.55	0.55	0.55	0.55	0.742	0.742	0.742	8.82	0.0377	19.199999999999996
inclusion	K	intron_retention	ADARB1	chr21:45222108-45225546	+	0.888	0.888	0.888	0.888	0.572	0.572	0.572	8.82	0.0377	-31.6
inclusion	K	alternative_last_exon	ZNF706	chr8:101199240-101199989	-	0.905	0.905	0.905	0.905	0.726	0.726	0.726	8.82	0.0378	-17.900000000000006
inclusion	N	alternative_acceptor	SIRT2	chr19:38880850-38881099	-	0.009	0.009	0.009	0.009	0.059	0.059	0.059	8.81	0.0378	5.0
inclusion	K	alternative_first_exon	ARHGAP12	chr10:31852598-31854065	-	0.537	0.537	0.537	0.537	0.268	0.268	0.268	8.81	0.0378	-26.900000000000002
inclusion	N	cassette	PHLDB1	chr11:118624792-118624845	+	0.063	0.063	0.063	0.063	0.016	0.016	0.016	8.8	0.038	-4.699999999999999
inclusion	N	cassette	DGUOK	chr2:73938910-73939022	+	0.26	0.26	0.26	0.26	0.361	0.361	0.361	8.8	0.0381	10.100000000000001
inclusion	K	intron_retention	PFN2	chr3:149966265-149968357	-	0.036	0.036	0.036	0.036	0.082	0.082	0.082	8.79	0.0381	4.600000000000001
inclusion	N	alternative_acceptor	RNASEK-C17orf49	chr17:7012758-7013318	+	0.126	0.126	0.126	0.126	0.044	0.044	0.044	8.79	0.0382	-8.2
inclusion	N	cassette	PHACTR4	chr1:28457832-28457859	+	0.235	0.235	0.235	0.235	0.061	0.061	0.061	8.78	0.0382	-17.4
inclusion	N	cassette	CBLL1	chr7:107752545-107752617	+	0.107	0.107	0.107	0.107	0.019	0.019	0.019	8.78	0.0383	-8.799999999999999
inclusion	K	cassette	MPHOSPH8	chr13:19670840-19670964	+	0.215	0.215	0.215	0.215	0.45	0.45	0.45	8.78	0.0383	23.5
inclusion	N	intron_retention	FBXW5	chr9:136941478-136941536	-	0.967	0.967	0.967	0.967	0.785	0.785	0.785	8.78	0.0383	-18.200000000000003
inclusion	N	alternative_acceptor	ANKRD13A	chr12:110027767-110028508	+	0.192	0.192	0.192	0.192	0.092	0.092	0.092	8.77	0.0384	-10.0
inclusion	N	alternative_first_exon	FZR1	chr19:3533399-3534420	+	0.929	0.929	0.929	0.929	0.988	0.988	0.988	8.77	0.0384	5.8999999999999915
inclusion	N	cassette	TMEM126A	chr11:85650249-85650341	+	0.826	0.826	0.826	0.826	0.948	0.948	0.948	8.77	0.0385	12.200000000000003
inclusion	N	cassette	UBE3C	chr7:157169048-157169122	+	0.879	0.879	0.879	0.879	0.763	0.763	0.763	8.77	0.0385	-11.600000000000009
inclusion	N	alternative_first_exon	IFITM1	chr11:314357-314921	+	0.916	0.916	0.916	0.916	0.64	0.64	0.64	8.76	0.0386	-27.60000000000001
inclusion	N	cassette	TMEM161A	chr19:19134784-19134887	-	0.883	0.883	0.883	0.883	0.964	0.964	0.964	8.75	0.0387	8.099999999999994
inclusion	N	cassette	LTBR	chr12:6387798-6387910	+	0.048	0.048	0.048	0.048	0.016	0.016	0.016	8.75	0.0388	-3.1999999999999997
inclusion	N	alternative_acceptor	PTPN1	chr20:50579330-50579702	+	0.881	0.881	0.881	0.881	0.976	0.976	0.976	8.74	0.0388	9.5
inclusion	N	cassette	C12orf73	chr12:103953414-103953534	-	0.183	0.183	0.183	0.183	0.09	0.09	0.09	8.74	0.0389	-9.3
inclusion	K	cassette	PCBP2	chr12:53464760-53464852	+	0.612	0.612	0.612	0.612	0.676	0.676	0.676	8.73	0.0391	6.400000000000013
inclusion	K	intron_retention	SLC29A2	chr11:66368672-66369059	-	0.228	0.228	0.228	0.228	0.045	0.045	0.045	8.72	0.0392	-18.3
inclusion	N	alternative_first_exon	ENTPD6	chr20:25221334-25222837	+	0.642	0.642	0.642	0.642	0.758	0.758	0.758	8.72	0.0392	11.599999999999994
inclusion	K	intron_retention	IMPDH1	chr7:128405866-128409755	-	0.326	0.326	0.326	0.326	0.156	0.156	0.156	8.71	0.0393	-17.0
inclusion	K	alternative_first_exon	TBC1D2	chr9:98244130-98251784	-	0.887	0.887	0.887	0.887	0.952	0.952	0.952	8.71	0.0394	6.499999999999986
inclusion	K	intron_retention	GSS	chr20:34942628-34942930	-	0.04	0.04	0.04	0.04	0.013	0.013	0.013	8.71	0.0394	-2.7
inclusion	K	intron_retention	SYTL1	chr1:27350953-27351257	+	0.112	0.112	0.112	0.112	0.049	0.049	0.049	8.7	0.0395	-6.300000000000001
inclusion	K	cassette	MTMR14	chr3:9689964-9690143	+	0.88	0.88	0.88	0.88	0.968	0.968	0.968	8.7	0.0395	8.799999999999997
inclusion	N	cassette	SLC3A2	chr11:62876784-62876879	+	0.279	0.279	0.279	0.279	0.18	0.18	0.18	8.7	0.0395	-9.900000000000002
inclusion	N	alternative_acceptor	DUS1L	chr17:82060962-82061208	-	0.946	0.946	0.946	0.946	0.995	0.995	0.995	8.69	0.0396	4.900000000000006
inclusion	K	alternative_first_exon	MCL1	chr1:150577492-150578243	-	0.972	0.972	0.972	0.972	0.997	0.997	0.997	8.68	0.0398	2.5
inclusion	N	alternative_last_exon	CNOT2	chr12:70319365-70329422	+	0.79	0.79	0.79	0.79	0.922	0.922	0.922	8.68	0.0398	13.200000000000003
inclusion	K	alternative_acceptor	MPP5	chr14:67269784-67279017	+	0.771	0.771	0.771	0.771	0.415	0.415	0.415	8.68	0.0398	-35.60000000000001
inclusion	K	alternative_first_exon	TRA2B	chr3:185926735-185931576	-	0.335	0.335	0.335	0.335	0.177	0.177	0.177	8.68	0.0398	-15.8
inclusion	N	cassette	RGS12	chr4:3428558-3428711	+	0.311	0.311	0.311	0.311	0.434	0.434	0.434	8.68	0.0398	12.299999999999997
inclusion	N	cassette	TCTN1	chr12:110634670-110634779	+	0.812	0.812	0.812	0.812	0.603	0.603	0.603	8.68	0.0398	-20.900000000000006
inclusion	K	alternative_first_exon	UTP15	chr5:73565913-73567261	+	0.822	0.822	0.822	0.822	0.578	0.578	0.578	8.66	0.0401	-24.39999999999999
inclusion	N	alternative_acceptor	TANC2	chr17:63418408-63419998	+	0.938	0.938	0.938	0.938	0.983	0.983	0.983	8.66	0.0401	4.5
inclusion	N	cassette	HSDL2	chr9:112408907-112409021	+	0.866	0.866	0.866	0.866	0.975	0.975	0.975	8.66	0.0401	10.900000000000006
inclusion	N	cassette	WDR44	chrX:118436702-118436824	+	0.972	0.972	0.972	0.972	0.759	0.759	0.759	8.66	0.0401	-21.299999999999997
inclusion	K	alternative_donor	AP2B1	chr17:35587429-35594007	+	0.683	0.683	0.683	0.683	0.776	0.776	0.776	8.66	0.0401	9.299999999999997
inclusion	K	cassette	HIKESHI	chr11:86345094-86345198	+	0.094	0.094	0.094	0.094	0.016	0.016	0.016	8.65	0.0401	-7.800000000000001
inclusion	K	intron_retention	KF456478.1	chr19:3121285-3121395	-	0.789	0.789	0.789	0.789	0.897	0.897	0.897	8.66	0.0401	10.799999999999997
inclusion	N	alternative_acceptor	EVI5L	chr19:7830382-7846495	+	0.706	0.706	0.706	0.706	0.968	0.968	0.968	8.65	0.0401	26.200000000000003
inclusion	N	alternative_acceptor	SEC16A	chr9:136446950-136447226	-	0.898	0.898	0.898	0.898	0.959	0.959	0.959	8.66	0.0401	6.099999999999994
inclusion	N	alternative_first_exon	SF3A3	chr1:37958264-37960119	-	0.94	0.94	0.94	0.94	0.994	0.994	0.994	8.65	0.0401	5.400000000000006
inclusion	K	alternative_last_exon	ANKRD11	chr16:89300963-89305205	-	0.362	0.362	0.362	0.362	0.24	0.24	0.24	8.64	0.0404	-12.199999999999996
inclusion	K	alternative_acceptor	CCDC51	chr3:48433977-48434816	-	0.084	0.084	0.084	0.084	0.168	0.168	0.168	8.63	0.0406	8.4
inclusion	K	alternative_first_exon	BFAR	chr16:14655211-14661891	+	0.946	0.946	0.946	0.946	0.995	0.995	0.995	8.63	0.0406	4.900000000000006
inclusion	N	alternative_acceptor	RHBDF1	chr16:62696-62774	-	0.738	0.738	0.738	0.738	0.947	0.947	0.947	8.63	0.0406	20.89999999999999
inclusion	N	alternative_donor	TMEM69	chr1:45688254-45690973	+	0.039	0.039	0.039	0.039	0.17	0.17	0.17	8.62	0.0408	13.1
inclusion	N	alternative_last_exon	ZSCAN21	chr7:100051312-100069972	.	0.587	0.587	0.587	0.587	0.715	0.715	0.715	8.62	0.0408	12.800000000000004
inclusion	K	cassette	PALM2AKAP2	chr9:110156319-110156497	+	0.471	0.471	0.471	0.471	0.639	0.639	0.639	8.61	0.0409	16.800000000000004
inclusion	K	intron_retention	VDAC3	chr8:42404925-42405370	+	0.025	0.025	0.025	0.025	0.002	0.002	0.002	8.61	0.0409	-2.3
inclusion	K	intron_retention	FBXW5	chr9:136944107-136944593	-	0.128	0.128	0.128	0.128	0.058	0.058	0.058	8.6	0.0409	-7.0
inclusion	N	alternative_donor	TMEM41B	chr11:9281042-9282252	-	0.719	0.719	0.719	0.719	0.925	0.925	0.925	8.6	0.041	20.60000000000001
inclusion	K	intron_retention	RPL28	chr19:55386694-55387929	+	0.003	0.003	0.003	0.003	0.001	0.001	0.001	8.59	0.0412	-0.19999999999999998
inclusion	K	alternative_acceptor	EWSR1	chr22:29298896-29299194	+	0.025	0.025	0.025	0.025	0.005	0.005	0.005	8.59	0.0412	-2.0
inclusion	K	alternative_donor	HNRNPH1	chr5:179616219-179616868	-	0.805	0.805	0.805	0.805	0.699	0.699	0.699	8.59	0.0412	-10.600000000000009
inclusion	K	mutually_exclusive	TPM2	chr9:35684551-35684731,chr9:35684808-35685268	-	0.104	0.104	0.104	0.104	0.052	0.052	0.052	8.58	0.0414	-5.2
inclusion	K	cassette	METTL22	chr16:8635039-8635079	+	0.626	0.626	0.626	0.626	0.806	0.806	0.806	8.57	0.0415	18.000000000000007
inclusion	K	intron_retention	PARP3	chr3:51942709-51943353	+	0.47	0.47	0.47	0.47	0.124	0.124	0.124	8.57	0.0415	-34.6
inclusion	K	alternative_first_exon	R3HDM4	chr19:902131-902241	-	0.151	0.151	0.151	0.151	0.077	0.077	0.077	8.57	0.0416	-7.3999999999999995
inclusion	K	alternative_acceptor	YY1AP1	chr1:155672728-155675009	-	0.065	0.065	0.065	0.065	0.011	0.011	0.011	8.56	0.0417	-5.4
inclusion	K	intron_retention	PPFIA1	chr11:70378196-70382087	+	0.096	0.096	0.096	0.096	0.018	0.018	0.018	8.55	0.0419	-7.8
inclusion	N	alternative_acceptor	CREM	chr10:35207052-35211253	+	0.691	0.691	0.691	0.691	0.939	0.939	0.939	8.55	0.0419	24.799999999999997
inclusion	K	cassette	SLC30A5	chr5:69100807-69100929	+	0.706	0.706	0.706	0.706	0.872	0.872	0.872	8.54	0.0419	16.60000000000001
inclusion	K	cassette	ZNF207	chr17:32361468-32361515	+	0.95	0.95	0.95	0.95	0.984	0.984	0.984	8.55	0.0419	3.4000000000000057
inclusion	K	intron_retention	LRP11	chr6:149820704-149826263	-	0.183	0.183	0.183	0.183	0.118	0.118	0.118	8.54	0.0419	-6.500000000000002
inclusion	N	alternative_acceptor	MAP3K10	chr19:40205297-40205910	+	0.893	0.893	0.893	0.893	0.974	0.974	0.974	8.54	0.042	8.099999999999994
inclusion	K	intron_retention	CRYBG3	chr3:97942444-97943225	+	0.381	0.381	0.381	0.381	0.078	0.078	0.078	8.54	0.042	-30.3
inclusion	N	alternative_first_exon	FADS2	chr11:61828598-61837777	+	0.735	0.735	0.735	0.735	0.837	0.837	0.837	8.53	0.0421	10.200000000000003
inclusion	N	alternative_last_exon	FAM207A	chr21:44967182-44973196	+	0.752	0.752	0.752	0.752	0.847	0.847	0.847	8.53	0.0421	9.5
inclusion	N	alternative_last_exon	ZDHHC16	chr10:97452924-97453617,chr10:97452924-97453529	.	0.767	0.767	0.767	0.767	0.64	0.64	0.64	8.53	0.0421	-12.700000000000003
inclusion	N	cassette	BOLA3	chr2:74142272-74142360	-	0.583	0.583	0.583	0.583	0.449	0.449	0.449	8.53	0.0421	-13.399999999999999
inclusion	K	intron_retention	PICART1	chr17:50053628-50055628	-	0.902	0.902	0.902	0.902	0.99	0.99	0.99	8.53	0.0421	8.799999999999997
inclusion	K	intron_retention	PRKCZ	chr1:2184699-2184921	+	0.078	0.078	0.078	0.078	0.032	0.032	0.032	8.53	0.0421	-4.6
inclusion	K	cassette	TBC1D13	chr9:128790735-128790775	+	0.205	0.205	0.205	0.205	0.368	0.368	0.368	8.52	0.0422	16.299999999999997
inclusion	K	alternative_donor	CCNDBP1	chr15:43190152-43190324	+	0.855	0.855	0.855	0.855	0.976	0.976	0.976	8.52	0.0422	12.099999999999994
inclusion	K	intron_retention	TRIM16L	chr17:18705165-18722236	+	0.25	0.25	0.25	0.25	0.557	0.557	0.557	8.52	0.0422	30.700000000000003
inclusion	K	intron_retention	MZF1	chr19:58570528-58570993	-	0.234	0.234	0.234	0.234	0.043	0.043	0.043	8.52	0.0422	-19.1
inclusion	K	cassette	RABEPK	chr9:125220327-125220397	+	0.033	0.033	0.033	0.033	0.003	0.003	0.003	8.52	0.0422	-3.0000000000000004
inclusion	N	cassette	TMEM241	chr18:23399566-23399647	-	0.578	0.578	0.578	0.578	0.787	0.787	0.787	8.51	0.0423	20.900000000000006
inclusion	K	alternative_acceptor	AC245041.2	chr10:47987310-47991679	-	0.959	0.959	0.959	0.959	0.867	0.867	0.867	8.51	0.0423	-9.199999999999989
inclusion	K	intron_retention	SMG9	chr19:43734496-43737596	-	0.032	0.032	0.032	0.032	0.005	0.005	0.005	8.51	0.0423	-2.7
inclusion	N	alternative_donor	DHX34	chr19:47349353-47352753	+	0.379	0.379	0.379	0.379	0.702	0.702	0.702	8.51	0.0423	32.29999999999999
inclusion	N	cassette	EPB41L1	chr20:36218876-36218962	+	0.885	0.885	0.885	0.885	0.98	0.98	0.98	8.51	0.0424	9.5
inclusion	K	intron_retention	MYOSLID	chr2:207245667-207246850	+	0.463	0.463	0.463	0.463	0.284	0.284	0.284	8.5	0.0424	-17.900000000000006
inclusion	N	alternative_acceptor	MARCHF6	chr5:10400843-10402058	+	0.96	0.96	0.96	0.96	0.996	0.996	0.996	8.5	0.0424	3.5999999999999943
inclusion	N	alternative_first_exon	FLT3LG	chr19:49475802-49476144	+	0.833	0.833	0.833	0.833	0.985	0.985	0.985	8.5	0.0424	15.200000000000003
inclusion	N	alternative_last_exon	NUTM2A-AS1	chr10:87208510-87246114	-	0.18	0.18	0.18	0.18	0.43	0.43	0.43	8.5	0.0424	25.0
inclusion	N	alternative_last_exon	PIGF	chr2:46615186-46616969	-	0.888	0.888	0.888	0.888	0.707	0.707	0.707	8.5	0.0424	-18.099999999999994
inclusion	N	cassette	P4HA1	chr10:73043887-73043957	-	0.836	0.836	0.836	0.836	0.729	0.729	0.729	8.5	0.0424	-10.700000000000003
inclusion	N	alternative_donor	LDOC1	chrX:141176409-141176675	-	0.883	0.883	0.883	0.883	0.758	0.758	0.758	8.49	0.0426	-12.5
inclusion	N	cassette	BX890604.2	chrX:3818442-3818500	-	0.574	0.574	0.574	0.574	0.387	0.387	0.387	8.49	0.0426	-18.699999999999996
inclusion	N	alternative_donor	nogene	chr1:173487966-173499321	+	0.988	0.988	0.988	0.988	0.934	0.934	0.934	8.48	0.0427	-5.3999999999999915
inclusion	N	intron_retention	ARTN	chr1:43936232-43936554	+	0.667	0.667	0.667	0.667	0.958	0.958	0.958	8.48	0.0427	29.099999999999994
inclusion	K	alternative_last_exon	CDKN2AIPNL	chr5:134411083-134411615	-	0.062	0.062	0.062	0.062	0.019	0.019	0.019	8.48	0.0427	-4.300000000000001
inclusion	K	alternative_last_exon	DLG5	chr10:77816176-77816550	-	0.03	0.03	0.03	0.03	0.119	0.119	0.119	8.48	0.0427	8.899999999999999
inclusion	K	cassette	ARFIP1	chr4:152870753-152870848	+	0.82	0.82	0.82	0.82	0.962	0.962	0.962	8.47	0.0427	14.200000000000003
inclusion	N	alternative_acceptor	AC120114.4	chr16:29819903-29830514	+	0.541	0.541	0.541	0.541	0.308	0.308	0.308	8.47	0.0427	-23.3
inclusion	N	alternative_donor	RIN1	chr11:66336159-66336290	-	0.969	0.969	0.969	0.969	0.768	0.768	0.768	8.48	0.0427	-20.099999999999994
inclusion	N	cassette	LYRM1	chr16:20915556-20915714	+	0.685	0.685	0.685	0.685	0.92	0.92	0.92	8.47	0.0427	23.5
inclusion	K	alternative_first_exon	CBFB	chr16:67036756-67066681	+	0.846	0.846	0.846	0.846	0.981	0.981	0.981	8.46	0.0429	13.5
inclusion	N	alternative_acceptor	PLSCR3	chr17:7394160-7394476	-	0.088	0.088	0.088	0.088	0.243	0.243	0.243	8.46	0.043	15.500000000000002
inclusion	K	alternative_donor	MRPS7	chr17:75265967-75266192	+	0.945	0.945	0.945	0.945	0.994	0.994	0.994	8.45	0.0431	4.900000000000006
inclusion	K	intron_retention	LRRC37BP1	chr17:30631928-30633097	+	0.318	0.318	0.318	0.318	0.632	0.632	0.632	8.45	0.0431	31.400000000000002
inclusion	K	intron_retention	METRN	chr16:716993-717070	+	0.27	0.27	0.27	0.27	0.171	0.171	0.171	8.45	0.0432	-9.899999999999999
inclusion	N	alternative_donor	CDK18	chr1:205504879-205523146	+	0.235	0.235	0.235	0.235	0.115	0.115	0.115	8.45	0.0432	-12.0
inclusion	K	alternative_acceptor	FDX2	chr19:10315554-10315704	-	0.106	0.106	0.106	0.106	0.025	0.025	0.025	8.43	0.0434	-8.1
inclusion	K	intron_retention	HYI	chr1:43451545-43451647	-	0.096	0.096	0.096	0.096	0.032	0.032	0.032	8.43	0.0435	-6.3999999999999995
inclusion	K	intron_retention	LDOC1	chrX:141176409-141176892	-	0.92	0.92	0.92	0.92	0.824	0.824	0.824	8.43	0.0435	-9.600000000000009
inclusion	N	cassette	CNOT10	chr3:32737410-32737490	+	0.826	0.826	0.826	0.826	0.936	0.936	0.936	8.43	0.0435	11.000000000000014
inclusion	K	intron_retention	KANSL3	chr2:96631483-96636920	-	0.381	0.381	0.381	0.381	0.174	0.174	0.174	8.42	0.0436	-20.700000000000003
inclusion	K	intron_retention	IST1	chr16:71923381-71924768	+	0.036	0.036	0.036	0.036	0.006	0.006	0.006	8.42	0.0436	-2.9999999999999996
inclusion	K	alternative_first_exon	SRRM2	chr16:2770228-2770351	+	0.206	0.206	0.206	0.206	0.3	0.3	0.3	8.42	0.0436	9.400000000000002
inclusion	K	intron_retention	RPLP0	chr12:120200832-120201082	-	0.026	0.026	0.026	0.026	0.018	0.018	0.018	8.41	0.0437	-0.8000000000000003
inclusion	N	cassette	CWC27	chr5:64977135-64977238	+	0.915	0.915	0.915	0.915	0.987	0.987	0.987	8.41	0.0439	7.200000000000003
inclusion	K	intron_retention	BACE1	chr11:117289808-117290487	-	0.144	0.144	0.144	0.144	0.289	0.289	0.289	8.4	0.0441	14.5
inclusion	N	cassette	CDK11B	chr1:1657256-1657302	-	0.215	0.215	0.215	0.215	0.106	0.106	0.106	8.39	0.0441	-10.9
inclusion	K	alternative_last_exon	ZNF783	chr7:149278528-149281504	+	0.665	0.665	0.665	0.665	0.886	0.886	0.886	8.39	0.0441	22.099999999999994
inclusion	N	alternative_last_exon	RNF181	chr2:85596650-85596856,chr2:85596650-85596821	+	0.944	0.944	0.944	0.944	0.979	0.979	0.979	8.37	0.0446	3.5
inclusion	N	alternative_last_exon	SLC25A15	chr13:40805256-40807293	+	0.614	0.614	0.614	0.614	0.892	0.892	0.892	8.37	0.0446	27.800000000000004
inclusion	N	intron_retention	nogene	chr2:108765473-108765649	-	0.79	0.79	0.79	0.79	0.974	0.974	0.974	8.37	0.0446	18.39999999999999
inclusion	N	alternative_acceptor	SMARCD3	chr7:151241395-151241491	-	0.09	0.09	0.09	0.09	0.031	0.031	0.031	8.37	0.0446	-5.9
inclusion	K	alternative_donor	OVCA2	chr17:2042232-2042604	+	0.42	0.42	0.42	0.42	0.284	0.284	0.284	8.36	0.0447	-13.600000000000001
inclusion	K	cassette	ZNF185	chrX:152936418-152936513	+	0.078	0.078	0.078	0.078	0.146	0.146	0.146	8.36	0.0447	6.8
inclusion	N	intron_retention	EHD2	chr19:47736534-47742965	+	0.967	0.967	0.967	0.967	0.995	0.995	0.995	8.36	0.0447	2.799999999999997
inclusion	K	alternative_first_exon	FKBP8	chr19:18541996-18543485	-	0.934	0.934	0.934	0.934	0.881	0.881	0.881	8.36	0.0447	-5.300000000000011
inclusion	K	intron_retention	WDR83	chr19:12670098-12670179	+	0.105	0.105	0.105	0.105	0.008	0.008	0.008	8.36	0.0447	-9.7
inclusion	N	cassette	PPIL3	chr2:200877497-200877604	-	0.087	0.087	0.087	0.087	0.028	0.028	0.028	8.35	0.045	-5.899999999999999
inclusion	K	cassette	GUSB	chr7:65970282-65970366	-	0.974	0.974	0.974	0.974	0.998	0.998	0.998	8.34	0.045	2.4000000000000057
inclusion	K	intron_retention	CBY1	chr22:38668133-38670883	+	0.05	0.05	0.05	0.05	0.015	0.015	0.015	8.34	0.0451	-3.5
inclusion	N	cassette	TCTN3	chr10:95687592-95687719	-	0.953	0.953	0.953	0.953	0.874	0.874	0.874	8.33	0.0452	-7.8999999999999915
inclusion	K	intron_retention	SPATA24	chr5:139396930-139397040	-	0.771	0.771	0.771	0.771	0.425	0.425	0.425	8.33	0.0453	-34.60000000000001
inclusion	K	cassette	ACADM	chr1:75728401-75728488	+	0.838	0.838	0.838	0.838	0.981	0.981	0.981	8.32	0.0454	14.299999999999997
inclusion	K	alternative_donor	SNHG29	chr17:16439415-16440184	+	0.743	0.743	0.743	0.743	0.798	0.798	0.798	8.32	0.0455	5.500000000000014
inclusion	N	alternative_donor	TAF15	chr17:35824100-35833906	+	0.04	0.04	0.04	0.04	0.109	0.109	0.109	8.32	0.0455	6.9
inclusion	K	alternative_last_exon	SMCHD1	chr18:2796522-2802527	+	0.743	0.743	0.743	0.743	0.95	0.95	0.95	8.31	0.0455	20.700000000000003
inclusion	K	intron_retention	PAWR	chr12:79585149-79592610	-	0.929	0.929	0.929	0.929	0.678	0.678	0.678	8.31	0.0455	-25.099999999999994
